[Train] Starting training for 200 epochs
[Train] Train samples: 90303, Test samples: 10000
[Epoch: 80/200, iter: 225760], Lr: 0.000200, Train Noise Loss: 0.017126, Test Force MAE: 0.0427, Test Error: [0.0637 0.0739 0.0432 0.0296 0.0271 0.0188], Test Error(span): [0.382 0.443 0.519 0.012 0.011 0.002], Time: 896.0min
[Epoch: 81/200, iter: 228582], Lr: 0.000200, Train Noise Loss: 0.016139, Test Force MAE: 0.0421, Test Error: [0.0623 0.0773 0.0416 0.0289 0.0253 0.0174], Test Error(span): [0.374 0.464 0.5   0.012 0.01  0.002], Time: 907.5min
[Epoch: 82/200, iter: 231404], Lr: 0.000200, Train Noise Loss: 0.017108, Test Force MAE: 0.0411, Test Error: [0.0619 0.0761 0.0348 0.0307 0.0265 0.0167], Test Error(span): [0.372 0.456 0.417 0.012 0.011 0.002], Time: 918.9min
[Epoch: 83/200, iter: 234226], Lr: 0.000200, Train Noise Loss: 0.016372, Test Force MAE: 0.0410, Test Error: [0.065  0.072  0.0363 0.0285 0.0263 0.0177], Test Error(span): [0.39  0.432 0.435 0.011 0.011 0.002], Time: 930.3min
[Epoch: 84/200, iter: 237048], Lr: 0.000200, Train Noise Loss: 0.016933, Test Force MAE: 0.0403, Test Error: [0.0621 0.0716 0.0368 0.0278 0.0263 0.0174], Test Error(span): [0.373 0.429 0.442 0.011 0.011 0.002], Time: 941.7min ******
[Epoch: 85/200, iter: 239870], Lr: 0.000200, Train Noise Loss: 0.016673, Test Force MAE: 0.0395, Test Error: [0.0597 0.0705 0.0353 0.0283 0.0246 0.0183], Test Error(span): [0.358 0.423 0.424 0.011 0.01  0.002], Time: 953.4min ******
[Epoch: 86/200, iter: 242692], Lr: 0.000200, Train Noise Loss: 0.016771, Test Force MAE: 0.0412, Test Error: [0.0638 0.074  0.0376 0.029  0.0261 0.0168], Test Error(span): [0.383 0.444 0.451 0.012 0.01  0.002], Time: 964.8min
[Epoch: 87/200, iter: 245514], Lr: 0.000200, Train Noise Loss: 0.016692, Test Force MAE: 0.0399, Test Error: [0.062  0.0715 0.0359 0.0275 0.025  0.0175], Test Error(span): [0.372 0.429 0.431 0.011 0.01  0.002], Time: 976.3min
[Epoch: 88/200, iter: 248336], Lr: 0.000200, Train Noise Loss: 0.016225, Test Force MAE: 0.0407, Test Error: [0.0629 0.0733 0.0373 0.0287 0.0252 0.017 ], Test Error(span): [0.377 0.44  0.448 0.011 0.01  0.002], Time: 988.0min
[Epoch: 89/200, iter: 251158], Lr: 0.000200, Train Noise Loss: 0.016490, Test Force MAE: 0.0398, Test Error: [0.0617 0.0699 0.0362 0.0275 0.025  0.0187], Test Error(span): [0.37  0.42  0.434 0.011 0.01  0.002], Time: 999.6min
[Epoch: 90/200, iter: 253980], Lr: 0.000200, Train Noise Loss: 0.016885, Test Force MAE: 0.0399, Test Error: [0.0612 0.0693 0.0393 0.0279 0.0247 0.0167], Test Error(span): [0.367 0.416 0.472 0.011 0.01  0.002], Time: 1011.2min
[Epoch: 91/200, iter: 256802], Lr: 0.000200, Train Noise Loss: 0.016264, Test Force MAE: 0.0401, Test Error: [0.0614 0.0709 0.0373 0.0284 0.0251 0.0176], Test Error(span): [0.368 0.426 0.448 0.011 0.01  0.002], Time: 1022.8min
[Epoch: 92/200, iter: 259624], Lr: 0.000200, Train Noise Loss: 0.016446, Test Force MAE: 0.0403, Test Error: [0.0643 0.0695 0.0369 0.0281 0.0258 0.0171], Test Error(span): [0.386 0.417 0.442 0.011 0.01  0.002], Time: 1034.5min
[Epoch: 93/200, iter: 262446], Lr: 0.000200, Train Noise Loss: 0.016347, Test Force MAE: 0.0421, Test Error: [0.0662 0.074  0.0349 0.0318 0.0281 0.0174], Test Error(span): [0.397 0.444 0.419 0.013 0.011 0.002], Time: 1046.2min
[Epoch: 94/200, iter: 265268], Lr: 0.000200, Train Noise Loss: 0.016092, Test Force MAE: 0.0403, Test Error: [0.0616 0.0721 0.0365 0.0288 0.0254 0.0176], Test Error(span): [0.37  0.432 0.438 0.012 0.01  0.002], Time: 1057.9min
[Epoch: 95/200, iter: 268090], Lr: 0.000200, Train Noise Loss: 0.016265, Test Force MAE: 0.0395, Test Error: [0.0615 0.0706 0.0345 0.0279 0.0247 0.0175], Test Error(span): [0.369 0.423 0.414 0.011 0.01  0.002], Time: 1069.6min ******
[Epoch: 96/200, iter: 270912], Lr: 0.000200, Train Noise Loss: 0.016670, Test Force MAE: 0.0393, Test Error: [0.0618 0.0701 0.0343 0.0276 0.0254 0.0164], Test Error(span): [0.371 0.421 0.412 0.011 0.01  0.002], Time: 1080.9min ******
[Epoch: 97/200, iter: 273734], Lr: 0.000200, Train Noise Loss: 0.016192, Test Force MAE: 0.0400, Test Error: [0.0633 0.0707 0.0349 0.0277 0.0257 0.0178], Test Error(span): [0.38  0.424 0.419 0.011 0.01  0.002], Time: 1092.2min
[Epoch: 98/200, iter: 276556], Lr: 0.000200, Train Noise Loss: 0.016411, Test Force MAE: 0.0425, Test Error: [0.0651 0.0713 0.0445 0.0282 0.0272 0.0187], Test Error(span): [0.391 0.428 0.534 0.011 0.011 0.002], Time: 1103.6min
[Epoch: 99/200, iter: 279378], Lr: 0.000200, Train Noise Loss: 0.016246, Test Force MAE: 0.0402, Test Error: [0.0609 0.071  0.0397 0.0282 0.0244 0.017 ], Test Error(span): [0.365 0.426 0.476 0.011 0.01  0.002], Time: 1115.0min
[Epoch: 100/200, iter: 282200], Lr: 0.000200, Train Noise Loss: 0.016101, Test Force MAE: 0.0399, Test Error: [0.0615 0.0703 0.0355 0.0278 0.0268 0.0175], Test Error(span): [0.369 0.422 0.425 0.011 0.011 0.002], Time: 1126.4min
[Epoch: 101/200, iter: 285022], Lr: 0.000200, Train Noise Loss: 0.016698, Test Force MAE: 0.0402, Test Error: [0.0627 0.0714 0.0349 0.0281 0.0267 0.0171], Test Error(span): [0.376 0.429 0.419 0.011 0.011 0.002], Time: 1137.7min
[Epoch: 102/200, iter: 287844], Lr: 0.000200, Train Noise Loss: 0.016287, Test Force MAE: 0.0393, Test Error: [0.0609 0.0706 0.035  0.028  0.0247 0.0168], Test Error(span): [0.365 0.424 0.42  0.011 0.01  0.002], Time: 1149.2min
